,Currency,Name,Units per EUR,EUR per unit,Date
149,BSD,Bahamian Dollar,1.0066848325878677,0.9933595576575014,2022-08-31
150,XDR,IMF Special Drawing Rights,0.7718350775973787,1.295613569563162,2022-08-31
151,RWF,Rwandan Franc,1049.7787397993245,0.0009525816842043,2022-08-31
152,AWG,Aruban or Dutch Guilder,1.801965850332283,0.5549494735516768,2022-08-31
153,BTN,Bhutanese Ngultrum,80.00436140492394,0.0124993185676306,2022-08-31
154,DJF,Djiboutian Franc,178.9812804381623,0.0055871764776288,2022-08-31
155,KMF,Comorian Franc,491.96775,0.0020326535631654,2022-08-31
156,ERN,Eritrean Nakfa,15.100272488818014,0.0662239705105001,2022-08-31
157,FKP,Falkland Island Pound,0.8642464654744606,1.157077338408335,2022-08-31
158,SHP,Saint Helenian Pound,0.8642464654744606,1.157077338408335,2022-08-31
159,SPL,Seborgan Luigino,0.167780804760188,5.960157369785638,2022-08-31
160,WST,Samoan Tala,2.731165971678392,0.3661439877216496,2022-08-31
161,JEP,Jersey Pound,0.8642464654744606,1.157077338408335,2022-08-31
162,TMT,Turkmenistani Manat,3.517512054781359,0.284291847313131,2022-08-31
163,GGP,Guernsey Pound,0.8642464654744606,1.157077338408335,2022-08-31
164,IMP,Isle of Man Pound,0.8642464654744606,1.157077338408335,2022-08-31
165,TVD,Tuvaluan Dollar,1.4663845516329188,0.6819493555673592,2022-08-31
166,ZMW,Zambian Kwacha,16.0881420776846,0.0621575813522352,2022-08-31
167,ADA,Cardano,2.2207933637509587,0.4502895300042605,2022-08-31
168,BCH,Bitcoin Cash,0.0086559618551182,115.52731131881087,2022-08-31
169,BTC,Bitcoin,5.00191731235e-05,19992.33369033417,2022-08-31
170,CLF,CLF,0.0383355531838375,26.085445935904843,2022-08-31
171,CNH,Chinese Yuan Renminbi Offshore,6.941079226593039,0.144069814989108,2022-08-31
172,DOGE,Dogecoin,16.201372507787568,0.0617231657082958,2022-08-31
173,DOT,Polkadot,0.1417879552903506,7.052785252119752,2022-08-31
174,ETH,Ethereum,0.0006448003327566,1550.867686008862,2022-08-31
175,LINK,Chainlink,0.1510894980658201,6.618593699771003,2022-08-31
176,LTC,Litecoin,0.018689185359658,53.506880088982975,2022-08-31
177,LUNA,Terra,5.92192419789782e+40,1.688640324634656e-41,2022-08-31
178,MXV,MXV,2.906414596175577,0.3440665352134743,2022-08-31
179,SLE,SLE,13.978500743368286,0.0715384302193082,2022-08-31
180,UNI,Uniswap,16.122049928736352,0.0620268516981562,2022-08-31
181,VED,VED,7.8816307277982895,0.1268772966580416,2022-08-31
182,XBT,XBT,5.00191731235e-05,19992.33369033417,2022-08-31
183,XLM,Stellar Lumen,9.631542230067533,0.1038255324135134,2022-08-31
184,XRP,Ripple,3.08545774345932,0.3241010194094672,2022-08-31
185,ZWL,ZWL,524.5283301021423,0.001906474717591,2022-08-31
0,USD,US Dollar,0.9946339557196314,1.0053949940573728,2022-09-01
1,EUR,Euro,1.0,1.0,2022-09-01
2,GBP,British Pound,0.8623050335807251,1.1596824337757787,2022-09-01
3,INR,Indian Rupee,79.2338406658339,0.0126208699666278,2022-09-01
4,AUD,Australian Dollar,1.4681399789910223,0.6811339615499395,2022-09-01
5,CAD,Canadian Dollar,1.3093450909439897,0.763740595902824,2022-09-01
6,SGD,Singapore Dollar,1.395014049920958,0.7168386584039497,2022-09-01
7,CHF,Swiss Franc,0.978591284854936,1.0218770752165829,2022-09-01
8,MYR,Malaysian Ringgit,4.452834537059981,0.2245760518782397,2022-09-01
9,JPY,Japanese Yen,139.19378212895555,0.0071842289555258,2022-09-01
10,CNY,Chinese Yuan Renminbi,6.869659469498204,0.145567623029944,2022-09-01
11,NZD,New Zealand Dollar,1.6402758973342737,0.6096535354967841,2022-09-01
12,THB,Thai Baht,36.62821799104341,0.0273013554807533,2022-09-01
13,HUF,Hungarian Forint,402.11306471074624,0.0024868627452314,2022-09-01
14,AED,Emirati Dirham,3.652793202380346,0.2737631025343425,2022-09-01
15,HKD,Hong Kong Dollar,7.806206256246527,0.1281031998353617,2022-09-01
16,MXN,Mexican Peso,20.127052933900327,0.0496843727337589,2022-09-01
17,ZAR,South African Rand,17.20568670201845,0.0581203190153803,2022-09-01
18,PHP,Philippine Peso,56.41717735508493,0.0177250980442726,2022-09-01
19,SEK,Swedish Krona,10.746463846785849,0.0930538653697782,2022-09-01
20,IDR,Indonesian Rupiah,14822.758561667204,6.74638257001e-05,2022-09-01
21,BRL,Brazilian Real,5.202949050814669,0.1921986915946104,2022-09-01
22,SAR,Saudi Arabian Riyal,3.7298773339486178,0.2681053317486327,2022-09-01
23,TRY,Turkish Lira,18.122621795094343,0.0551796539875203,2022-09-01
24,KES,Kenyan Shilling,119.47704278715436,0.0083698087655339,2022-09-01
25,KRW,South Korean Won,1350.3888514085088,0.0007405274406382,2022-09-01
26,EGP,Egyptian Pound,19.12640480559927,0.0522837412552958,2022-09-01
27,IQD,Iraqi Dinar,1451.94283065318,0.0006887323515004,2022-09-01
28,NOK,Norwegian Krone,10.002822177234748,0.0999717861900897,2022-09-01
29,KWD,Kuwaiti Dinar,0.3069323622425207,3.258046797977778,2022-09-01
30,RUB,Russian Ruble,59.87066686838539,0.016702670143934,2022-09-01
31,DKK,Danish Krone,7.437868852260207,0.1344471137987491,2022-09-01
32,PKR,Pakistani Rupee,217.87321344702335,0.0045898253584218,2022-09-01
33,ILS,Israeli Shekel,3.3776075472640894,0.2960675525521058,2022-09-01
34,PLN,Polish Zloty,4.719380806552619,0.2118922038695311,2022-09-01
35,QAR,Qatari Riyal,3.6204675988194586,0.2762074159498277,2022-09-01
36,XAU,Gold Ounce,0.0005868176693087,1704.1068330098765,2022-09-01
37,OMR,Omani Rial,0.3827328039468848,2.6127888429933974,2022-09-01
38,COP,Colombian Peso,4447.995187466457,0.0002248203871303,2022-09-01
39,CLP,Chilean Peso,889.6291259374776,0.001124063917024,2022-09-01
40,TWD,Taiwan New Dollar,30.44404956121596,0.0328471413761572,2022-09-01
41,ARS,Argentine Peso,138.2582541937563,0.0072328412204496,2022-09-01
42,CZK,Czech Koruna,24.497347230885023,0.0408207464496094,2022-09-01
43,VND,Vietnamese Dong,23287.516651507405,4.29414615119e-05,2022-09-01
44,MAD,Moroccan Dirham,10.536014670375549,0.0949125481774178,2022-09-01
45,JOD,Jordanian Dinar,0.7051954746052187,1.4180465360470702,2022-09-01
46,BHD,Bahraini Dinar,0.3739823673505814,2.6739228565355657,2022-09-01
47,XOF,CFA Franc,655.957,0.0015244901723741,2022-09-01
48,LKR,Sri Lankan Rupee,358.64202995294687,0.0027882956164708,2022-09-01
49,UAH,Ukrainian Hryvnia,36.735185080454485,0.0272218582214811,2022-09-01
50,NGN,Nigerian Naira,420.6973120249832,0.0023770059171203,2022-09-01
51,TND,Tunisian Dinar,3.207281340648585,0.3117905458826313,2022-09-01
52,UGX,Ugandan Shilling,3784.4212969044697,0.0002642411934469,2022-09-01
53,RON,Romanian Leu,4.829222755252072,0.207072659655726,2022-09-01
54,BDT,Bangladeshi Taka,94.53418640451252,0.0105781838087757,2022-09-01
55,PEN,Peruvian Sol,3.841171885491739,0.2603372173416765,2022-09-01
56,GEL,Georgian Lari,2.8794498326601192,0.3472885648701061,2022-09-01
57,XAF,Central African CFA Franc BEAC,655.957,0.0015244901723741,2022-09-01
58,FJD,Fijian Dollar,2.2268725859241325,0.4490602678935978,2022-09-01
59,VEF,Venezuelan Bolívar,781053.338948337,1.2803222905e-06,2022-09-01
60,VES,Venezuelan Bolívar,7.8105333894833695,0.1280322290596014,2022-09-01
61,BYN,Belarusian Ruble,2.511363597664673,0.398190051384795,2022-09-01
62,HRK,Croatian Kuna,7.521836550376832,0.1329462549874075,2022-09-01
63,UZS,Uzbekistani Som,10884.956043839553,9.18699162378e-05,2022-09-01
64,BGN,Bulgarian Lev,1.95583,0.5112918811962185,2022-09-01
65,DZD,Algerian Dinar,140.31635828956024,0.0071267528048039,2022-09-01
66,IRR,Iranian Rial,42096.388137944734,2.37550071213e-05,2022-09-01
67,DOP,Dominican Peso,52.68306838805624,0.0189814304784629,2022-09-01
68,ISK,Icelandic Krona,141.13221814683772,0.0070855543343021,2022-09-01
69,CRC,Costa Rican Colon,638.4421007139831,0.0015663127461075,2022-09-01
70,XAG,Silver Ounce,0.0559128702109168,17.884969886678288,2022-09-01
71,SYP,Syrian Pound,2499.047268778876,0.0004001524951101,2022-09-01
72,JMD,Jamaican Dollar,149.3182722412349,0.0066971040113859,2022-09-01
73,LYD,Libyan Dinar,4.908679683271885,0.2037207690303901,2022-09-01
74,GHS,Ghanaian Cedi,9.935912400436363,0.1006450097080246,2022-09-01
75,MUR,Mauritian Rupee,44.37242840258559,0.0225365172923853,2022-09-01
76,AOA,Angolan Kwanza,424.44778284145065,0.0023560024116642,2022-09-01
77,UYU,Uruguayan Peso,40.764165515303375,0.0245313497126437,2022-09-01
78,AFN,Afghan Afghani,87.75297389573215,0.0113956251920099,2022-09-01
79,LBP,Lebanese Pound,1499.4106882473443,0.0006669286859418,2022-09-01
80,XPF,CFP Franc,119.331742243,0.0083800000000306,2022-09-01
81,TTD,Trinidadian Dollar,6.723647468655084,0.1487287970795452,2022-09-01
82,TZS,Tanzanian Shilling,2319.2972887426404,0.0004311650795496,2022-09-01
83,ALL,Albanian Lek,116.0504985608784,0.0086169384225041,2022-09-01
84,XCD,East Caribbean Dollar,2.6855011825879425,0.3723699719380976,2022-09-01
85,GTQ,Guatemalan Quetzal,7.696797879155924,0.1299241601118497,2022-09-01
86,NPR,Nepalese Rupee,126.8335704458336,0.007884347941045,2022-09-01
87,BOB,Bolivian Bolíviano,6.874600486406613,0.1454629984647595,2022-09-01
88,ZWD,Zimbabwean Dollar,359.9580285749346,0.0027781016691278,2022-09-01
89,BBD,Barbadian or Bajan Dollar,1.9892679114392628,0.5026974970286864,2022-09-01
90,CUC,Cuban Convertible Peso,0.9946339557196314,1.0053949940573728,2022-09-01
91,LAK,Lao Kip,15312.251777759317,6.53071811066e-05,2022-09-01
92,BND,Bruneian Dollar,1.395014049920958,0.7168386584039497,2022-09-01
93,BWP,Botswana Pula,12.742392663562423,0.0784781968663981,2022-09-01
94,HNL,Honduran Lempira,24.42586938251885,0.040940200913204,2022-09-01
95,PYG,Paraguayan Guarani,6860.580235992495,0.0001457602659835,2022-09-01
96,ETB,Ethiopian Birr,52.13322678903968,0.0191816248790154,2022-09-01
97,NAD,Namibian Dollar,17.20568670201845,0.0581203190153803,2022-09-01
98,PGK,Papua New Guinean Kina,3.501024261963977,0.2856306969546757,2022-09-01
99,SDG,Sudanese Pound,573.0486358903252,0.0017450525790822,2022-09-01
100,MOP,Macau Pataca,8.040392443933923,0.1243720386751085,2022-09-01
101,BMD,Bermudian Dollar,0.9946339557196314,1.0053949940573728,2022-09-01
102,NIO,Nicaraguan Cordoba,35.73100990358948,0.0279868943726536,2022-09-01
103,BAM,Bosnian Convertible Mark,1.95583,0.5112918811962185,2022-09-01
104,KZT,Kazakhstani Tenge,468.46638626112406,0.0021346248724078,2022-09-01
105,PAB,Panamanian Balboa,0.9946339557196314,1.0053949940573728,2022-09-01
106,GYD,Guyanese Dollar,207.9860547472289,0.0048080146585564,2022-09-01
107,YER,Yemeni Rial,248.85143201377696,0.0040184619068,2022-09-01
108,MGA,Malagasy Ariary,4168.29567333779,0.0002399062058856,2022-09-01
109,KYD,Caymanian Dollar,0.8155981417795999,1.2260940146553587,2022-09-01
110,MZN,Mozambican Metical,63.489656394043415,0.015750597133391,2022-09-01
111,RSD,Serbian Dinar,117.26345950530091,0.0085278057138915,2022-09-01
112,SCR,Seychellois Rupee,13.592137644630558,0.0735719447628637,2022-09-01
113,AMD,Armenian Dram,400.5384372354425,0.0024966392911055,2022-09-01
114,AZN,Azerbaijan Manat,1.6908235500094777,0.5914277690267531,2022-09-01
115,SBD,Solomon Islander Dollar,8.107860130631789,0.123337105461645,2022-09-01
116,SLL,Sierra Leonean Leone,13885.49534176225,7.20175964477e-05,2022-09-01
117,TOP,Tongan Pa'anga,2.3451707026291704,0.4264081923242944,2022-09-01
118,BZD,Belizean Dollar,2.004278309981173,0.4989327056128215,2022-09-01
119,GMD,Gambian Dalasi,54.72384060791299,0.0182735712422823,2022-09-01
120,MWK,Malawian Kwacha,1014.6225652491804,0.0009855881726367,2022-09-01
121,BIF,Burundian Franc,2034.4551942823784,0.0004915320832871,2022-09-01
122,HTG,Haitian Gourde,124.05488053367124,0.008060948474563,2022-09-01
123,SOS,Somali Shilling,565.8561150769505,0.001767233707219,2022-09-01
124,GNF,Guinean Franc,8583.919534066144,0.0001164968981863,2022-09-01
125,MNT,Mongolian Tughrik,3195.9689411756567,0.0003128941546071,2022-09-01
126,MVR,Maldivian Rufiyaa,15.364688245527372,0.0650843013551607,2022-09-01
127,CDF,Congolese Franc,2017.30937224461,0.0004957097873824,2022-09-01
128,STN,Sao Tomean Dobra,24.402566582861308,0.0409792960344725,2022-09-01
129,TJS,Tajikistani Somoni,10.11011019136093,0.0989108902942025,2022-09-01
130,KPW,North Korean Won,895.2117730413693,0.0011170541207279,2022-09-01
131,KGS,Kyrgyzstani Som,80.34888351247784,0.0124457236527089,2022-09-01
132,LRD,Liberian Dollar,152.98773351900036,0.0065364717614814,2022-09-01
133,LSL,Basotho Loti,17.20568670201845,0.0581203190153803,2022-09-01
134,MMK,Burmese Kyat,2087.90748001382,0.0004789484254318,2022-09-01
135,GIP,Gibraltar Pound,0.8623050335807251,1.1596824337757787,2022-09-01
136,XPT,Platinum Ounce,0.0011978270521816,834.8450622973021,2022-09-01
137,MDL,Moldovan Leu,19.2410081188134,0.0519723287795,2022-09-01
138,CUP,Cuban Peso,23.86865235946188,0.0418959556216245,2022-09-01
139,KHR,Cambodian Riel,4083.315843387421,0.0002448990081478,2022-09-01
140,MKD,Macedonian Denar,61.22398021054563,0.0163334692805181,2022-09-01
141,VUV,Ni-Vanuatu Vatu,118.06882281358271,0.0084696364050218,2022-09-01
142,ANG,Dutch Guilder,1.7796961350736875,0.5618936740336268,2022-09-01
143,MRU,Mauritanian Ouguiya,37.46553571064656,0.0266911971504475,2022-09-01
144,SZL,Swazi Lilangeni,17.20568670201845,0.0581203190153803,2022-09-01
145,CVE,Cape Verdean Escudo,110.27,0.0090686496780629,2022-09-01
146,SRD,Surinamese Dollar,25.08446740960364,0.039865307230607,2022-09-01
147,SVC,Salvadoran Colon,8.703047112546775,0.1149022850351283,2022-09-01
148,XPD,Palladium Ounce,0.0004943348171294,2022.9204283178956,2022-09-01
149,BSD,Bahamian Dollar,0.9946339557196314,1.0053949940573728,2022-09-01
150,XDR,IMF Special Drawing Rights,0.7661028045271707,1.305307843922054,2022-09-01
151,RWF,Rwandan Franc,1029.4360451436603,0.000971405659164,2022-09-01
152,AWG,Aruban or Dutch Guilder,1.7803947807381404,0.5616731810376384,2022-09-01
153,BTN,Bhutanese Ngultrum,79.2338406658339,0.0126208699666278,2022-09-01
154,DJF,Djiboutian Franc,176.87615703723233,0.005653673263545,2022-09-01
155,KMF,Comorian Franc,491.96775,0.0020326535631654,2022-09-01
156,ERN,Eritrean Nakfa,14.919509335794473,0.0670263329371581,2022-09-01
157,FKP,Falkland Island Pound,0.8623050335807251,1.1596824337757787,2022-09-01
158,SHP,Saint Helenian Pound,0.8623050335807251,1.1596824337757787,2022-09-01
159,SPL,Seborgan Luigino,0.1657723252901826,6.032369988473717,2022-09-01
160,WST,Samoan Tala,2.703961021950105,0.3698278162600129,2022-09-01
161,JEP,Jersey Pound,0.8623050335807251,1.1596824337757787,2022-09-01
162,TMT,Turkmenistani Manat,3.4758047755938324,0.2877031549705356,2022-09-01
163,GGP,Guernsey Pound,0.8623050335807251,1.1596824337757787,2022-09-01
164,IMP,Isle of Man Pound,0.8623050335807251,1.1596824337757787,2022-09-01
165,TVD,Tuvaluan Dollar,1.4681399789910223,0.6811339615499395,2022-09-01
166,ZMW,Zambian Kwacha,15.21786580120687,0.0657122367264333,2022-09-01
167,ADA,Cardano,2.230549437820754,0.4483200340885516,2022-09-01
168,BCH,Bitcoin Cash,0.0087489264485964,114.29973790217733,2022-09-01
169,BTC,Bitcoin,5.0391240045e-05,19844.719024695965,2022-09-01
170,CLF,CLF,0.0378766438845819,26.40149436278484,2022-09-01
171,CNH,Chinese Yuan Renminbi Offshore,6.874472444300809,0.1454657078201014,2022-09-01
172,DOGE,Dogecoin,16.2410329964224,0.0615724381706681,2022-09-01
173,DOT,Polkadot,0.1430083821558643,6.992597111616183,2022-09-01
174,ETH,Ethereum,0.0006485525217737,1541.8951687444085,2022-09-01
175,LINK,Chainlink,0.1517792279075084,6.588516846385475,2022-09-01
176,LTC,Litecoin,0.0181273872253552,55.16514804744016,2022-09-01
177,LUNA,Terra,4.428015231224207e+40,2.2583481487337416e-41,2022-09-01
178,MXV,MXV,2.874935346268171,0.3478339091340112,2022-09-01
179,SLE,SLE,13.88549534176225,0.0720175964477394,2022-09-01
180,UNI,Uniswap,16.4603263258641,0.0607521369991736,2022-09-01
181,VED,VED,7.8105333894833695,0.1280322290596014,2022-09-01
182,XBT,XBT,5.0391240045e-05,19844.719024695965,2022-09-01
183,XLM,Stellar Lumen,9.687449454900229,0.1032263450411261,2022-09-01
184,XRP,Ripple,3.080551517216823,0.3246171974112827,2022-09-01
185,ZWL,ZWL,518.2291375630048,0.0019296483495747,2022-09-01
0,USD,US Dollar,1.0029784574472476,0.9970303874174644,2022-09-02
1,EUR,Euro,1.0,1.0,2022-09-02
2,GBP,British Pound,0.8663005054112107,1.1543338526915965,2022-09-02
3,INR,Indian Rupee,79.94482229096783,0.0125086274675849,2022-09-02
4,AUD,Australian Dollar,1.46571660303059,0.6822601299134834,2022-09-02
5,CAD,Canadian Dollar,1.313167260897471,0.7615176145318762,2022-09-02
6,SGD,Singapore Dollar,1.403233593334191,0.7126397235287982,2022-09-02
7,CHF,Swiss Franc,0.9831691826357865,1.0171189431701793,2022-09-02
8,MYR,Malaysian Ringgit,4.496880464132676,0.2223763802431586,2022-09-02
9,JPY,Japanese Yen,140.49103077418624,0.0071178921137486,2022-09-02
10,CNY,Chinese Yuan Renminbi,6.920731396199089,0.144493398566112,2022-09-02
11,NZD,New Zealand Dollar,1.635769766023529,0.6113329765416485,2022-09-02
12,THB,Thai Baht,36.72203447293851,0.0272316067002477,2022-09-02
13,HUF,Hungarian Forint,399.629527110285,0.0025023176020825,2022-09-02
14,AED,Emirati Dirham,3.683438384975016,0.2714854696848099,2022-09-02
15,HKD,Hong Kong Dollar,7.872911556234359,0.1270178120073158,2022-09-02
16,MXN,Mexican Peso,19.98811372880969,0.0500297333489082,2022-09-02
17,ZAR,South African Rand,17.275414858796015,0.0578857299910708,2022-09-02
18,PHP,Philippine Peso,56.97909843218095,0.0175502952401088,2022-09-02
19,SEK,Swedish Krona,10.733664380981905,0.0931648283853385,2022-09-02
20,IDR,Indonesian Rupiah,14913.05430151129,6.705534492e-05,2022-09-02
21,BRL,Brazilian Real,5.190363048415684,0.1926647501671857,2022-09-02
22,SAR,Saudi Arabian Riyal,3.761169215427178,0.2658747699779905,2022-09-02
23,TRY,Turkish Lira,18.269675194583005,0.0547355105851308,2022-09-02
24,KES,Kenyan Shilling,120.58494102795406,0.0082929094750577,2022-09-02
25,KRW,South Korean Won,1361.0751424283476,0.0007347132930632,2022-09-02
26,EGP,Egyptian Pound,19.282561765639144,0.0518603291488979,2022-09-02
27,IQD,Iraqi Dinar,1463.599330932614,0.0006832471010784,2022-09-02
28,NOK,Norwegian Krone,9.981720149783415,0.1001831332670349,2022-09-02
29,KWD,Kuwaiti Dinar,0.3094794626122319,3.231232184388819,2022-09-02
30,RUB,Russian Ruble,60.62126975951821,0.0164958603468214,2022-09-02
31,DKK,Danish Krone,7.436646558108198,0.134469211651547,2022-09-02
32,PKR,Pakistani Rupee,218.75545705988003,0.0045713145328588,2022-09-02
33,ILS,Israeli Shekel,3.3829687277696694,0.2955983576765967,2022-09-02
34,PLN,Polish Zloty,4.701670207824179,0.2126903750790245,2022-09-02
35,QAR,Qatari Riyal,3.650841585107981,0.27390944709271,2022-09-02
36,XAU,Gold Ounce,0.0005845986573315,1710.575259554324,2022-09-02
37,OMR,Omani Rial,0.3861944792401338,2.589368967592633,2022-09-02
38,COP,Colombian Peso,4495.686812680401,0.0002224354234773,2022-09-02
39,CLP,Chilean Peso,882.9831746911806,0.0011325244111811,2022-09-02
40,TWD,Taiwan New Dollar,30.677700163369074,0.0325969676564626,2022-09-02
41,ARS,Argentine Peso,139.56200409493528,0.0071652740048055,2022-09-02
42,CZK,Czech Koruna,24.53489054746612,0.0407582824983613,2022-09-02
43,VND,Vietnamese Dong,23479.783340651225,4.25898308128e-05,2022-09-02
44,MAD,Moroccan Dirham,10.61121793887152,0.0942398889327069,2022-09-02
45,JOD,Jordanian Dinar,0.7111117263300984,1.4062487833814732,2022-09-02
46,BHD,Bahraini Dinar,0.377119900000165,2.6516765622804903,2022-09-02
47,XOF,CFA Franc,655.957,0.0015244901723741,2022-09-02
48,LKR,Sri Lankan Rupee,361.76103097543,0.0027642557223581,2022-09-02
49,UAH,Ukrainian Hryvnia,37.03932728229766,0.0269983305144403,2022-09-02
50,NGN,Nigerian Naira,424.6739102388743,0.0023547479039565,2022-09-02
51,TND,Tunisian Dinar,3.2147598721863067,0.3110652240784367,2022-09-02
52,UGX,Ugandan Shilling,3824.443783293704,0.0002614759313153,2022-09-02
53,RON,Romanian Leu,4.813971524413485,0.2077286903191302,2022-09-02
54,BDT,Bangladeshi Taka,95.30989876826972,0.0104920896247233,2022-09-02
55,PEN,Peruvian Sol,3.8717774245779455,0.2582793095625862,2022-09-02
56,GEL,Georgian Lari,2.893049148199886,0.3456560703858835,2022-09-02
57,XAF,Central African CFA Franc BEAC,655.957,0.0015244901723741,2022-09-02
58,FJD,Fijian Dollar,2.2464891191061955,0.4451390356156576,2022-09-02
59,VEF,Venezuelan Bolívar,792136.1124308605,1.262409306e-06,2022-09-02
60,VES,Venezuelan Bolívar,7.921361124308606,0.1262409306061377,2022-09-02
61,BYN,Belarusian Ruble,2.5273854029191414,0.3956658129167777,2022-09-02
62,HRK,Croatian Kuna,7.521112980249387,0.1329590451075555,2022-09-02
63,UZS,Uzbekistani Som,11005.430762920165,9.08642307186e-05,2022-09-02
64,BGN,Bulgarian Lev,1.95583,0.5112918811962185,2022-09-02
65,DZD,Algerian Dinar,140.95242250392553,0.0070945925031699,2022-09-02
66,IRR,Iranian Rial,42455.93602208006,2.35538323658e-05,2022-09-02
67,DOP,Dominican Peso,53.17877093990773,0.0188044962740866,2022-09-02
68,ISK,Icelandic Krona,142.6867292798256,0.0070083602381752,2022-09-02
69,CRC,Costa Rican Colon,642.6438498183129,0.0015560718433432,2022-09-02
70,XAG,Silver Ounce,0.0550810907973438,18.15505077194701,2022-09-02
71,SYP,Syrian Pound,2520.052155459929,0.0003968171840544,2022-09-02
72,JMD,Jamaican Dollar,150.81817157327748,0.0066305007517886,2022-09-02
73,LYD,Libyan Dinar,4.944328534303334,0.2022519323022498,2022-09-02
74,GHS,Ghanaian Cedi,10.040272823457713,0.0995988871600817,2022-09-02
75,MUR,Mauritian Rupee,45.30773127191578,0.0220712883193923,2022-09-02
76,AOA,Angolan Kwanza,429.7774857987242,0.002326785448385,2022-09-02
77,UYU,Uruguayan Peso,40.92930787900215,0.0244323701479698,2022-09-02
78,AFN,Afghan Afghani,88.46156436134153,0.0113043445163966,2022-09-02
79,LBP,Lebanese Pound,1511.9900246017255,0.0006613800248208,2022-09-02
80,XPF,CFP Franc,119.331742243,0.0083800000000306,2022-09-02
81,TTD,Trinidadian Dollar,6.795693131975933,0.1471520241687601,2022-09-02
82,TZS,Tanzanian Shilling,2337.9785660792545,0.0004277199177565,2022-09-02
83,ALL,Albanian Lek,118.5280094829551,0.0084368243789988,2022-09-02
84,XCD,East Caribbean Dollar,2.708135199164024,0.3692577831079817,2022-09-02
85,GTQ,Guatemalan Quetzal,7.762674390343085,0.12882158257778,2022-09-02
86,NPR,Nepalese Rupee,127.97167428226676,0.0078142292472809,2022-09-02
87,BOB,Bolivian Bolíviano,6.933388058647567,0.1442296308155959,2022-09-02
88,ZWD,Zimbabwean Dollar,362.9779037501588,0.0027549886361355,2022-09-02
89,BBD,Barbadian or Bajan Dollar,2.005956914894495,0.4985151937087322,2022-09-02
90,CUC,Cuban Convertible Peso,1.0029784574472476,0.9970303874174644,2022-09-02
91,LAK,Lao Kip,15641.746466636076,6.39314799106e-05,2022-09-02
92,BND,Bruneian Dollar,1.403233593334191,0.7126397235287982,2022-09-02
93,BWP,Botswana Pula,12.856552863821909,0.0777813470369635,2022-09-02
94,HNL,Honduran Lempira,24.69520074652577,0.0404936979562996,2022-09-02
95,PYG,Paraguayan Guarani,6929.299131825575,0.0001443147396259,2022-09-02
96,ETB,Ethiopian Birr,52.82631229636899,0.0189299604028717,2022-09-02
97,NAD,Namibian Dollar,17.275414858796015,0.0578857299910708,2022-09-02
98,PGK,Papua New Guinean Kina,3.5212306032943665,0.2839916247076881,2022-09-02
99,SDG,Sudanese Pound,579.1849453713411,0.0017265642140592,2022-09-02
100,MOP,Macau Pataca,8.10909890292139,0.1233182640847726,2022-09-02
101,BMD,Bermudian Dollar,1.0029784574472476,0.9970303874174644,2022-09-02
102,NIO,Nicaraguan Cordoba,36.105179949768825,0.0276968568330429,2022-09-02
103,BAM,Bosnian Convertible Mark,1.95583,0.5112918811962185,2022-09-02
104,KZT,Kazakhstani Tenge,472.34056053100807,0.0021171165120263,2022-09-02
105,PAB,Panamanian Balboa,1.0029784574472476,0.9970303874174644,2022-09-02
106,GYD,Guyanese Dollar,209.51713035602856,0.0047728794218435,2022-09-02
107,YER,Yemeni Rial,250.98326463015152,0.0039843293993071,2022-09-02
108,MGA,Malagasy Ariary,4213.217826418929,0.0002373482789637,2022-09-02
109,KYD,Caymanian Dollar,0.8224542517003433,1.2158730992424178,2022-09-02
110,MZN,Mozambican Metical,64.0560130550623,0.0156113368957322,2022-09-02
111,RSD,Serbian Dinar,117.36928917943416,0.0085201163523381,2022-09-02
112,SCR,Seychellois Rupee,13.354141545721648,0.0748831361848472,2022-09-02
113,AMD,Armenian Dram,403.532860517608,0.0024781129316638,2022-09-02
114,AZN,Azerbaijan Manat,1.7075074058504136,0.585648997230531,2022-09-02
115,SBD,Solomon Islander Dollar,8.167692098782888,0.1224336064466748,2022-09-02
116,SLL,Sierra Leonean Leone,13980.823011164348,7.15265474143e-05,2022-09-02
117,TOP,Tongan Pa'anga,2.372732977710854,0.4214549253514282,2022-09-02
118,BZD,Belizean Dollar,2.021378330980377,0.4947119421800647,2022-09-02
119,GMD,Gambian Dalasi,55.25932081453211,0.0180964945869732,2022-09-02
120,MWK,Malawian Kwacha,1026.8223692672486,0.0009738782772268,2022-09-02
121,BIF,Burundian Franc,2052.5765967359985,0.0004871925372189,2022-09-02
122,HTG,Haitian Gourde,126.31326331128376,0.0079168249935529,2022-09-02
123,SOS,Somali Shilling,569.9180005102397,0.001754638385004,2022-09-02
124,GNF,Guinean Franc,8769.149691328956,0.0001140361420661,2022-09-02
125,MNT,Mongolian Tughrik,3225.1826030601374,0.0003100599634424,2022-09-02
126,MVR,Maldivian Rufiyaa,15.445864393212233,0.0647422490928675,2022-09-02
127,CDF,Congolese Franc,2041.4576097681177,0.0004898460762619,2022-09-02
128,STN,Sao Tomean Dobra,24.591971056579208,0.0406636783078217,2022-09-02
129,TJS,Tajikistani Somoni,10.145868249373107,0.0985622891428526,2022-09-02
130,KPW,North Korean Won,902.7375130514192,0.0011077417140003,2022-09-02
131,KGS,Kyrgyzstani Som,81.13891591348818,0.0123245422833381,2022-09-02
